year,make,model,odometer,sellingprice,transmission,color,interior
2011,Subaru,Outback,23968,22300,automatic,black,beige
2011,Subaru,Impreza,62193,8900,automatic,blue,tan
2010,Subaru,Legacy,50100,12200,automatic,—,gray
2008,Subaru,Impreza,140238,7500,manual,off-white,black
2007,Subaru,Outback,87578,4600,automatic,black,black
2006,Subaru,Impreza,150156,4000,manual,silver,gray
2006,Subaru,Impreza,99565,4900,manual,silver,gray
2006,Subaru,Impreza,66637,6200,automatic,gray,black
2000,Subaru,Outback,237839,500,automatic,burgundy,tan
1997,Subaru,Legacy,183837,500,manual,silver,gray
2014,Subaru,Forester,73539,14000,automatic,white,gray
2013,Subaru,Legacy,10525,15400,NA,red,black
2013,Subaru,Legacy,29539,17800,NA,blue,gray
2013,Subaru,Outback,46226,19600,automatic,silver,black
2012,Subaru,Forester,22005,17000,NA,red,beige
2012,Subaru,Outback,14231,20000,automatic,green,beige
2012,Subaru,Forester,51821,13800,NA,gray,gray
2012,Subaru,Outback,82037,14600,automatic,gray,black
2012,Subaru,Impreza,29522,16800,NA,blue,beige
2012,Subaru,Forester,28552,16100,NA,blue,black
2012,Subaru,Forester,34032,19600,automatic,green,gray
2012,Subaru,Impreza,25169,17000,NA,blue,black
2012,Subaru,Impreza,36478,13100,manual,white,beige
2012,Subaru,Legacy,82386,10100,automatic,red,black
2012,Subaru,Forester,36849,15600,NA,green,beige
2012,Subaru,Legacy,33394,16600,NA,silver,black
2011,Subaru,Impreza,31440,15800,manual,black,gray
2011,Subaru,Impreza,33849,12800,NA,black,black
2011,Subaru,Outback,106211,12000,NA,red,gray
2011,Subaru,Outback,28790,20600,automatic,brown,beige
2011,Subaru,Forester,48365,14200,manual,black,black
2011,Subaru,Impreza,46011,10900,NA,black,beige
2011,Subaru,Legacy,39322,14000,NA,gray,black
2011,Subaru,Impreza,38482,12900,NA,red,black
2011,Subaru,Impreza,90697,6300,NA,black,beige
2011,Subaru,Forester,32959,20000,NA,silver,black
2011,Subaru,Impreza,52386,13200,manual,black,tan
2011,Subaru,Impreza,42668,15200,NA,black,beige
2011,Subaru,Outback,47705,19400,automatic,white,tan
2011,Subaru,Impreza,67184,10600,NA,white,gray
2011,Subaru,Impreza,27199,13400,NA,blue,black
2011,Subaru,Impreza,54796,10300,NA,blue,black
2011,Subaru,Forester,34022,14200,automatic,blue,gray
2011,Subaru,Legacy,42379,13000,NA,gray,black
2011,Subaru,Impreza,18416,13800,NA,silver,black
2011,Subaru,Impreza,25660,13200,automatic,red,black
2010,Subaru,Outback,100297,10100,manual,silver,black
2010,Subaru,Impreza,54959,8600,NA,gray,black
2009,Subaru,Impreza,100469,6500,NA,gray,black
2009,Subaru,Forester,106850,8000,NA,gray,gray
2009,Subaru,Legacy,80684,11200,NA,black,black
2009,Subaru,Forester,119498,8600,NA,white,gray
2008,Subaru,Outback,70733,11100,automatic,silver,black
2008,Subaru,Impreza,72812,12500,manual,black,black
2008,Subaru,Impreza,112737,5000,automatic,white,tan
2008,Subaru,Legacy,137780,3200,automatic,black,black
2006,Subaru,Legacy,172582,3450,automatic,blue,tan
2014,Subaru,Forester,53100,18500,automatic,blue,gray
2014,Subaru,Legacy,17562,20600,automatic,gray,gray
2014,Subaru,Impreza,4200,18000,automatic,black,black
2012,Subaru,Legacy,96964,10900,automatic,gray,black
2012,Subaru,Impreza,38578,16500,NA,silver,black
2011,Subaru,Outback,22548,20700,automatic,blue,gray
2011,Subaru,Legacy,71096,13300,automatic,black,tan
2011,Subaru,Impreza,36370,20800,manual,gray,black
2010,Subaru,Impreza,76248,18250,manual,blue,black
2010,Subaru,Outback,102279,9900,automatic,blue,black
2009,Subaru,Legacy,90870,8100,automatic,gray,black
2008,Subaru,Impreza,84903,7600,automatic,black,gray
2008,Subaru,Legacy,197353,3900,manual,gray,black
2005,Subaru,Legacy,73420,8300,NA,red,black
2005,Subaru,Outback,158693,6100,automatic,beige,tan
2003,Subaru,Outback,184260,1700,automatic,green,tan
2003,Subaru,Outback,114698,4200,automatic,white,tan
1998,Subaru,Impreza,133555,2100,automatic,green,—
1998,Subaru,Legacy,126918,560,automatic,green,gray
2014,Subaru,Forester,11939,19900,manual,white,gray
2014,Subaru,Forester,25157,25800,NA,red,black
2014,Subaru,Legacy,5203,25000,automatic,beige,beige
2015,Subaru,Forester,9698,24400,automatic,white,gray
2013,Subaru,Outback,9747,26300,automatic,white,beige
2012,Subaru,Impreza,30177,11800,automatic,blue,gray
2012,Subaru,Forester,30589,17100,automatic,gray,gray
2012,Subaru,Forester,63812,16400,automatic,black,—
2012,Subaru,Forester,23867,19600,automatic,gray,gray
2012,Subaru,Forester,85209,14200,automatic,white,gray
2011,Subaru,Outback,81833,11100,automatic,black,beige
2011,Subaru,Legacy,51444,13800,automatic,gray,black
2008,Subaru,Legacy,103714,3100,automatic,gold,tan
2008,Subaru,Impreza,38356,21400,automatic,gray,black
2006,Subaru,Outback,152635,4400,automatic,silver,gray
2006,Subaru,Outback,169635,3300,NA,blue,gray
2005,Subaru,Outback,156169,3200,automatic,black,black
2004,Subaru,Impreza,214371,600,manual,red,gray
2003,Subaru,Outback,106870,3200,automatic,black,tan
2000,Subaru,Outback,187845,2000,automatic,white,gray
2013,Subaru,Outback,23326,24900,automatic,green,—
2013,Subaru,Legacy,10397,18700,automatic,blue,black
2013,Subaru,Legacy,23444,17400,automatic,blue,black
2013,Subaru,Outback,35462,20000,automatic,blue,tan
2013,Subaru,Forester,38473,15900,automatic,burgundy,gray
2013,Subaru,Legacy,6372,19300,automatic,white,tan
2012,Subaru,Forester,61562,14200,automatic,blue,gray
2011,Subaru,Legacy,147392,6999,automatic,blue,gray
2011,Subaru,Forester,18240,19800,automatic,gray,gray
2011,Subaru,Impreza,35787,27750,manual,blue,black
2011,Subaru,Forester,29303,18000,automatic,red,gray
2009,Subaru,Forester,117022,10750,automatic,gray,gray
2008,Subaru,Impreza,67235,14400,manual,blue,black
2007,Subaru,Outback,139008,6200,automatic,green,tan
2007,Subaru,Impreza,93616,13400,automatic,silver,black
2005,Subaru,Outback,120856,4700,automatic,blue,gray
2004,Subaru,Outback,110785,3700,automatic,green,tan
2003,Subaru,Legacy,127597,1500,manual,silver,gray
2003,Subaru,Legacy,89180,5000,automatic,silver,gray
2003,Subaru,Legacy,213277,1200,automatic,green,gray
2002,Subaru,Outback,158365,2700,automatic,white,gray
1998,Subaru,Legacy,180304,1150,manual,green,gray
1997,Subaru,Legacy,156827,2900,automatic,white,gray
1997,Subaru,Legacy,196946,1700,automatic,green,gray
2009,Subaru,Forester,73854,12800,automatic,white,gray
2002,Subaru,Impreza,39976,7100,automatic,red,black
2014,Subaru,Forester,11180,22200,automatic,gray,gray
2014,Subaru,Outback,10375,26400,automatic,silver,black
2013,Subaru,Outback,91453,14300,automatic,silver,black
2012,Subaru,Legacy,100687,10400,automatic,gray,black
2012,Subaru,Outback,84822,13200,NA,red,black
2011,Subaru,Outback,140872,9900,automatic,blue,gray
2010,Subaru,Forester,108608,9300,automatic,gray,gray
2007,Subaru,Outback,110089,5200,manual,beige,beige
2007,Subaru,Legacy,78993,6600,automatic,blue,beige
2000,Subaru,Outback,126143,2200,automatic,green,beige
1997,Subaru,Legacy,170842,1150,automatic,red,gray
2013,Subaru,Outback,35196,19900,automatic,silver,black
2013,Subaru,Outback,35056,23600,automatic,white,beige
2012,Subaru,Impreza,48633,11300,automatic,black,black
2012,Subaru,Legacy,70904,12300,automatic,—,tan
2012,Subaru,Outback,39539,19200,automatic,silver,—
2012,Subaru,Forester,16229,18100,automatic,white,gray
2011,Subaru,Forester,90752,10600,automatic,black,black
2011,Subaru,Legacy,59512,11100,automatic,gray,black
2011,Subaru,Outback,30086,20700,NA,gray,black
2009,Subaru,Forester,87818,11000,automatic,silver,gray
2009,Subaru,Impreza,89408,12100,manual,silver,black
2008,Subaru,Outback,105661,7200,automatic,blue,black
2008,Subaru,Impreza,127654,4000,automatic,gray,black
2007,Subaru,Legacy,110040,5900,NA,black,black
2007,Subaru,Legacy,79815,9100,automatic,black,gray
2005,Subaru,Impreza,206429,4300,manual,blue,black
2002,Subaru,Impreza,156564,2800,automatic,silver,blue
2001,Subaru,Outback,161856,2300,manual,green,beige
1999,Subaru,Legacy,199409,800,manual,gray,black
2014,Subaru,Legacy,9042,18000,automatic,gray,beige
2014,Subaru,Impreza,21743,16000,automatic,gray,black
2014,Subaru,Impreza,11361,18100,automatic,blue,black
2014,Subaru,Legacy,11480,18000,automatic,silver,black
2014,Subaru,Legacy,14281,22900,automatic,white,beige
2014,Subaru,Legacy,9728,18000,automatic,silver,black
2014,Subaru,Legacy,16026,21200,automatic,silver,black
2014,Subaru,Legacy,11826,21900,automatic,white,beige
2014,Subaru,Legacy,11299,18100,automatic,white,beige
2014,Subaru,Legacy,12935,22200,automatic,gold,beige
2014,Subaru,Forester,16255,21900,automatic,gray,silver
2014,Subaru,Legacy,17514,21200,automatic,silver,black
2014,Subaru,Impreza,9657,16000,automatic,white,beige
2014,Subaru,Legacy,8565,18100,automatic,gold,beige
2014,Subaru,Impreza,8619,16900,automatic,white,black
2014,Subaru,Legacy,9594,18000,automatic,silver,black
2014,Subaru,Legacy,26346,20500,automatic,gray,black
2014,Subaru,Legacy,16086,21000,automatic,red,black
2014,Subaru,Legacy,9158,18200,automatic,black,beige
2014,Subaru,Forester,21866,21300,automatic,blue,gray
2014,Subaru,Outback,9601,23700,automatic,blue,black
2014,Subaru,Forester,25160,27600,automatic,burgundy,black
2014,Subaru,Forester,16892,21800,automatic,red,silver
2014,Subaru,Legacy,11451,17800,automatic,white,beige
2014,Subaru,Legacy,17867,22300,automatic,silver,black
2014,Subaru,Legacy,18126,20700,automatic,blue,black
2014,Subaru,Outback,15542,25400,automatic,gray,gray
2014,Subaru,Legacy,12672,18400,automatic,white,gray
2014,Subaru,Outback,12876,23400,automatic,silver,black
2014,Subaru,Outback,23805,26000,automatic,blue,beige
2014,Subaru,Outback,36732,22200,automatic,gray,black
2014,Subaru,Legacy,12343,17800,automatic,gold,beige
2014,Subaru,Outback,23386,22000,automatic,blue,black
2014,Subaru,Outback,25921,25000,automatic,gray,gray
2014,Subaru,Outback,15452,26100,automatic,red,black
2014,Subaru,Outback,23826,22300,automatic,silver,beige
2014,Subaru,Outback,86570,17600,automatic,blue,beige
2014,Subaru,Outback,8924,23800,automatic,white,gray
2014,Subaru,Outback,12387,23800,automatic,blue,black
2014,Subaru,Outback,3291,23700,automatic,red,black
2014,Subaru,Outback,9005,26000,automatic,blue,black
2014,Subaru,Outback,15754,23800,automatic,white,beige
2014,Subaru,Outback,19697,22300,automatic,red,black
2014,Subaru,Outback,8460,27000,automatic,white,beige
2014,Subaru,Outback,9016,23000,automatic,burgundy,black
2014,Subaru,Outback,10779,26700,automatic,blue,black
2014,Subaru,Outback,17040,22700,automatic,gray,black
2014,Subaru,Outback,16828,26200,automatic,white,beige
2014,Subaru,Outback,26732,21700,automatic,white,beige
2014,Subaru,Outback,9533,23200,automatic,silver,black
2014,Subaru,Outback,12790,26000,automatic,blue,black
2014,Subaru,Outback,22188,24800,automatic,gold,gray
2014,Subaru,Legacy,26887,17100,automatic,gray,black
2014,Subaru,Outback,16152,22500,automatic,blue,black
2014,Subaru,Outback,22483,25400,automatic,red,black
2014,Subaru,Outback,12568,23000,automatic,white,beige
2014,Subaru,Outback,18775,25000,automatic,blue,black
2014,Subaru,Outback,12637,27100,automatic,white,gray
2014,Subaru,Outback,23884,25300,automatic,green,beige
2014,Subaru,Legacy,12643,17800,automatic,white,gray
2014,Subaru,Outback,13324,23200,automatic,gray,black
2014,Subaru,Outback,15012,27000,automatic,blue,black
2014,Subaru,Outback,23304,22900,automatic,white,beige
2014,Subaru,Outback,23328,22500,automatic,burgundy,black
2014,Subaru,Outback,20678,25600,automatic,green,beige
2014,Subaru,Outback,8480,27200,automatic,red,black
2014,Subaru,Outback,16430,25800,automatic,gray,beige
2014,Subaru,Outback,12822,23200,automatic,white,beige
2014,Subaru,Outback,12761,23800,automatic,blue,black
2014,Subaru,Outback,10668,23600,automatic,green,beige
2013,Subaru,Legacy,39174,15300,automatic,blue,gray
2012,Subaru,Legacy,37738,16200,automatic,blue,black
2011,Subaru,Outback,308889,6100,automatic,—,black
2010,Subaru,Forester,71993,15000,automatic,burgundy,gray
2008,Subaru,Impreza,69846,15600,manual,black,black
2006,Subaru,Outback,79074,6800,NA,silver,gray
2006,Subaru,Outback,104960,4400,automatic,white,tan
2005,Subaru,Legacy,114366,3850,automatic,blue,black
2013,Subaru,Impreza,29881,18400,automatic,silver,black
2013,Subaru,Outback,33571,17900,automatic,silver,black
2012,Subaru,Impreza,49537,9900,automatic,burgundy,black
2012,Subaru,Impreza,45998,15600,automatic,black,tan
2011,Subaru,Forester,50708,18100,automatic,black,black
2011,Subaru,Outback,49250,18200,automatic,gray,black
2011,Subaru,Forester,128685,10000,automatic,silver,black
2011,Subaru,Impreza,62148,20000,manual,blue,black
2011,Subaru,Impreza,30141,27250,manual,blue,black
2010,Subaru,Outback,108850,11000,automatic,black,beige
2009,Subaru,Outback,94774,9700,automatic,gold,beige
2008,Subaru,Impreza,109703,7000,automatic,gray,black
2007,Subaru,Impreza,81596,8400,automatic,silver,black
2004,Subaru,Impreza,172738,6500,manual,silver,black
2004,Subaru,Legacy,110574,2500,automatic,red,gray
2003,Subaru,Outback,150109,2050,automatic,white,beige
2002,Subaru,Outback,258930,700,manual,green,tan
2014,Subaru,Forester,28403,23000,automatic,white,black
2014,Subaru,Impreza,3775,16400,automatic,gray,black
2014,Subaru,Forester,17404,25500,automatic,gray,gray
2015,Subaru,Forester,4857,22700,automatic,white,gray
2015,Subaru,Forester,7102,22300,automatic,black,gray
2012,Subaru,Outback,96087,13800,automatic,white,tan
2012,Subaru,Outback,51154,18300,NA,green,gray
2012,Subaru,Forester,30243,20100,automatic,white,gray
2011,Subaru,Forester,57653,17200,automatic,silver,black
2010,Subaru,Impreza,58935,13800,automatic,blue,tan
2006,Subaru,Legacy,140566,6100,automatic,black,black
2012,Subaru,Legacy,22988,16800,manual,white,beige
2012,Subaru,Impreza,22733,12200,automatic,white,beige
2012,Subaru,Impreza,18160,14400,automatic,silver,black
2012,Subaru,Impreza,59795,13500,automatic,silver,black
2012,Subaru,Impreza,37807,13500,automatic,black,black
2012,Subaru,Forester,15945,17200,automatic,silver,black
2012,Subaru,Impreza,16240,14900,NA,silver,black
2012,Subaru,Legacy,28751,17600,automatic,red,black
2011,Subaru,Outback,76573,16900,automatic,green,beige
2011,Subaru,Impreza,8074,27600,manual,purple,black
2010,Subaru,Outback,81741,17100,automatic,gray,black
2009,Subaru,Impreza,57905,8000,automatic,blue,beige
2009,Subaru,Legacy,44213,12400,NA,white,tan
2009,Subaru,Impreza,51498,17000,manual,blue,black
2008,Subaru,Outback,103139,9500,NA,gray,black
2006,Subaru,Impreza,98597,5700,automatic,gray,gray
2005,Subaru,Outback,55228,7500,automatic,green,brown
2001,Subaru,Outback,261662,1300,automatic,green,beige
2014,Subaru,Impreza,1546,12800,automatic,silver,black
2014,Subaru,Forester,14360,26800,automatic,white,gray
2014,Subaru,Impreza,8567,17600,NA,red,black
2014,Subaru,Forester,7664,29600,automatic,gray,black
2014,Subaru,Impreza,8696,18000,automatic,white,beige
2014,Subaru,Forester,15604,27200,NA,beige,black
2014,Subaru,Forester,17871,21500,manual,silver,gray
2014,Subaru,Outback,11345,22800,automatic,silver,black
2014,Subaru,Impreza,5030,18600,automatic,blue,black
2014,Subaru,Impreza,7515,14200,automatic,silver,black
2014,Subaru,Forester,14628,23200,automatic,white,gray
2014,Subaru,Forester,7422,22900,automatic,beige,black
2014,Subaru,Impreza,5448,18200,automatic,blue,black
2014,Subaru,Impreza,6696,18400,automatic,gray,black
2014,Subaru,Impreza,7040,18200,automatic,red,black
2014,Subaru,Forester,15769,22400,automatic,gray,gray
2014,Subaru,Forester,14564,23000,automatic,white,gray
2014,Subaru,Forester,20794,23200,automatic,silver,black
2014,Subaru,Forester,25156,21800,automatic,black,black
2014,Subaru,Forester,15495,22400,automatic,gold,black
2014,Subaru,Forester,4284,23200,automatic,brown,black
2014,Subaru,Impreza,6847,18600,automatic,green,beige
2014,Subaru,Impreza,12642,18300,automatic,white,black
2014,Subaru,Forester,12316,22900,automatic,beige,black
2014,Subaru,Impreza,6290,17800,automatic,gray,black
2014,Subaru,Impreza,13107,16000,automatic,blue,black
2014,Subaru,Impreza,14005,17600,NA,red,black
2014,Subaru,Forester,7560,26600,automatic,—,gray
2014,Subaru,Forester,24226,21400,automatic,beige,gray
2014,Subaru,Impreza,6796,18400,NA,—,black
2014,Subaru,Legacy,12101,18600,automatic,blue,beige
2014,Subaru,Legacy,22250,20600,automatic,blue,gray
2014,Subaru,Legacy,13743,20800,automatic,silver,black
2014,Subaru,Legacy,9220,19300,automatic,black,beige
2014,Subaru,Legacy,19919,22200,NA,gray,black
2014,Subaru,Impreza,19124,18200,automatic,blue,black
2014,Subaru,Legacy,11698,18400,automatic,red,black
2014,Subaru,Legacy,9033,19000,automatic,blue,black
2014,Subaru,Legacy,8099,20200,NA,blue,gray
2014,Subaru,Legacy,14308,18200,NA,red,black
2014,Subaru,Legacy,15016,18400,automatic,gray,black
2014,Subaru,Impreza,17946,17600,automatic,blue,black
2014,Subaru,Legacy,8908,19500,automatic,gold,brown
2014,Subaru,Legacy,6707,19800,automatic,blue,gray
2014,Subaru,Legacy,10690,19800,automatic,blue,black
2014,Subaru,Legacy,14961,21000,automatic,silver,black
2014,Subaru,Legacy,8592,19800,NA,blue,black
2014,Subaru,Legacy,24914,17400,NA,blue,black
2014,Subaru,Legacy,18591,17600,automatic,blue,beige
2014,Subaru,Outback,6321,27200,automatic,gold,beige
2014,Subaru,Legacy,12912,18400,automatic,white,gray
2014,Subaru,Legacy,12691,22800,automatic,white,gray
2014,Subaru,Legacy,15285,19400,automatic,white,beige
2014,Subaru,Legacy,4361,20600,NA,silver,black
2014,Subaru,Legacy,4520,20600,automatic,red,gray
2014,Subaru,Legacy,13084,18800,automatic,gray,black
2014,Subaru,Legacy,9108,20000,automatic,silver,black
2014,Subaru,Legacy,14022,18800,automatic,blue,black
2014,Subaru,Legacy,20740,17400,automatic,blue,gray
2014,Subaru,Legacy,8574,20200,automatic,black,beige
2014,Subaru,Legacy,6770,20600,automatic,silver,gray
2014,Subaru,Legacy,11979,18500,automatic,gold,tan
2014,Subaru,Legacy,9855,21900,automatic,white,gray
2014,Subaru,Legacy,12646,19500,automatic,—,black
2014,Subaru,Legacy,17323,19600,automatic,white,beige
2014,Subaru,Legacy,23364,17400,NA,blue,black
2014,Subaru,Outback,15486,23200,automatic,blue,black
2014,Subaru,Outback,17670,22400,automatic,blue,gray
2014,Subaru,Outback,10244,23900,NA,blue,black
2014,Subaru,Outback,21435,21800,automatic,silver,black
2014,Subaru,Outback,22995,23000,automatic,gray,black
2014,Subaru,Outback,11980,23800,automatic,white,tan
2014,Subaru,Outback,10369,23700,automatic,white,gray
2014,Subaru,Outback,17916,26000,automatic,blue,black
2014,Subaru,Outback,10856,23700,automatic,red,gray
2014,Subaru,Outback,7599,27200,automatic,red,black
2014,Subaru,Outback,11014,28200,NA,white,brown
2014,Subaru,Outback,15148,22600,automatic,beige,gray
2014,Subaru,Outback,5919,23600,automatic,blue,black
2014,Subaru,Outback,13151,23000,automatic,blue,black
2014,Subaru,Outback,15721,22200,NA,gray,black
2014,Subaru,Outback,15592,22400,automatic,blue,black
2014,Subaru,Outback,7417,24300,automatic,gray,black
2014,Subaru,Outback,10290,28600,automatic,white,beige
2014,Subaru,Outback,8536,24200,automatic,red,black
